"";"artist_id";"first_music";"similar_artists1";"similar_artists2";"similar_artists3";"music_tag1";"music_tag2";"music_tag3";"music_tag4";"music_tag5"
"13521";12551;"Welcome To The Slaughterhouse";0;0;0;"female vocalists";"indie";"singer-songwriter";"ecto";"female vocalist"
"13522";12440;"Acem Taksim - Kopuz Taksimi";0;12439;0;"instrumental";"sufi";"turkish";"world";"turkish classical"
"13523";10864;"Bitter Sweet";1917;4985;10870;"gothic metal";"finnish";"gothic rock";"metal";"gothic"
"13524";10301;"El Año Del Dragón";0;0;0;"alternative metal";"nu metal";"metal";"spanish metal";"spanish"
"13525";5155;"Silver and Gold";0;0;0;"hard rock";"heavy metal";"progressive rock";"80s";"metal"
"13526";6523;"Suffocate Me";172;3556;0;"alternative rock";"female vocalists";"rock";"alternative";"british artist"
"13527";292;"Genie in a Bottle";299;289;349;"pop";"female vocalists";"soul";"rnb";"dance"
"13528";9261;"Bullet Proof Skin";9262;965;0;"alternative rock";"post-grunge";"rock";"post-punk";"grunge"
"13529";13116;"Morituri te salutant";3671;0;0;"folk";"czech";"singer-songwriter";"protest song";"great czech legend"
"13530";18136;"What You See/We All Bleed Red";0;0;0;"rapcore";"alternative metal";"rock";"american";NA
"13531";17631;"Black Nails and Bloody Wrists";0;0;0;"metalcore";"hardcore";"metal";"danish";"death metal"
"13532";12917;"Love Is a Chain Store";0;8487;0;"indie";"indie rock";"female vocalists";"dream pop";"rock"
"13533";5656;"The Day That I Die";3751;3752;0;"rock";"southern rock";"cajun";"college";"good"
"13534";15928;"The Light of Heaven";0;0;0;"ambient";"electronic";"ambient game electro";"progressive ambient";NA
"13535";1081;"Happy Nation";0;15532;3980;"pop";"90s";"dance";"swedish";"eurodance"
"13536";10526;"Mmm Mmm Mmm Mmm";2625;0;0;"rock";"alternative rock";"alternative";"canadian";"90s"
"13537";18014;"Clementine";0;11365;0;"russian";"instrumental";"electronic";"hip-hop";"trip-hop"
"13538";9478;"A Summer Song";5433;0;8559;"60s";"british";"oldies";"classic rock";"pop"
"13539";99;"Need You Tonight";0;68;0;"rock";"new wave";"80s";"australian";"pop"
"13540";3006;"Jump Session";0;0;0;"jazz";"swing";"jump blues";"all";"slim n slam"
"13541";484;"So Sick";10608;468;3318;"rnb";"soul";"ne-yo";"pop";"hip-hop"
"13542";8903;"Miracle Romance";0;0;0;NA;NA;NA;NA;NA
"13543";16805;"Tu e eu";0;0;0;"pop";"diva";"portugal";"dance";"female vocals"
"13544";13829;"Pass It";0;0;0;"jazz";"jazz-funk";"funk";NA;NA
"13545";11215;"Greenback Boogie";0;5439;40;"indie";"electronic";"alternative";"indie rock";"rock"
"13546";5200;"A Grand Love Theme";0;7492;146;"trip-hop";"downtempo";"chillout";"electronic";"lounge"
"13547";4796;"Azul Da Cor Do Mar";0;11935;1779;"soul";"mpb";"funk";"brasil";"brazilian"
"13548";17147;"Alone";0;0;0;"house";"vocal house";"dance";"electronic";"house and tribal songs"
"13549";12526;"Amo-te bué!";0;0;0;"portuguese";"comedy";"rock rural";"lol";"metal"
"13550";10251;"A Few Words From the Bride";0;0;0;"soundtrack";"kill bill";"female vocalists";"spoken word";"tarantino"
"13551";6185;"Lazy Daisy Meadow";0;13650;2671;"idm";"electronic";"ambient";"downtempo";"electronica"
"13552";9771;"Up In Smoke";9775;0;0;"southern rock";"metalcore";"post-hardcore";"hardcore";"canadian"
"13553";5783;"Lay Down";0;13087;3475;"stoner rock";"hard rock";"rock";"canadian";"heavy metal"
"13554";1383;"Hide and Seek";5480;0;10314;"female vocalists";"electronic";"indie";"lush";"alternative"
"13555";9139;"Francesca";15389;10970;0;"folk";"singer-songwriter";"folk rock";"rock";"progressive folk"
"13556";5759;"Body To Body";0;0;6596;"electropop";"electronic";"dance";"electronica";"electro"
"13557";7679;"Blood Blood Blood";0;0;3328;"psychobilly";"horror punk";"rockabilly";"female vocalists";"horrorbilly"
"13558";2777;"Incubus";0;0;2770;"black metal";"italian";"italian black metal";"orthodox black metal";"death metal"
"13559";1386;"(I Just Died) Like an Aviator";3619;17492;0;"singer-songwriter";"indie";"acoustic";"alt-country";"rock"
"13560";18613;"A Segunda Música";18612;0;0;NA;NA;NA;NA;NA
"13561";8;"OBSCURE";0;0;1910;"j-rock";"japanese";"visual kei";"metal";"dir en grey"
"13562";10097;"Fallout 4 Main Theme";5807;0;0;"soundtrack";"video game music";"ambient";"game soundtrack";"game music"
"13563";10326;"Als ze lacht";0;0;0;"kleinkunst";"nederlandstalig";"belgian";"pop";"belgium"
"13564";9966;"A War Inside";0;0;4222;"melodic hardcore";"punk rock";"punk";"hardcore punk";"skate punk"
"13565";8273;"Spork";2493;0;0;"experimental";"avant-garde";"avant-garde metal";"alternative";"metal"
"13566";11061;"Song In My Head";0;6769;0;"indie";"alternative";"indie rock";"rock";"emo"
"13567";5614;"Bella stronza";4976;0;15665;"italian";"pop";"marco masini";"italiana";"italian pop"
"13568";5905;"Tears";0;0;5050;"shoegaze";"dream pop";"indie";"digitalis";"rock"
"13569";1995;"The Sacrilegious Mind Machine";0;10473;0;"progressive metal";"progressive rock";"german";"metal";"progressive"
"13570";50;"We Come Alive";3244;0;0;"industrial metal";"gothic metal";"industrial";"gothic";"ebm"
"13571";1323;"Missing";1334;16730;0;"futurepop";"synthpop";"ebm";"darkwave";"electronic"
"13572";2207;"Au top";0;0;0;"electronic";"rock";"alternative rock";"pop punk";"punk rock"
"13573";15061;"Lone Digger";0;0;0;"electro-swing";"jazz";"electronic";"french";"electro swing"
"13574";713;"Lift U Up";0;5016;0;"hard rock";"rock";"melodic rock";"heavy metal";"swiss"
"13575";10874;"Liebe Grüsse";0;0;0;"rap";"deutschrap";"hip hop";"hip-hop";"austria"
"13576";4719;"Você Vai Estar Na Minha";0;0;0;"rnb";"hip-hop";"female vocalists";"brazilian";"black music"
"13577";5640;"Flowers and commom view";4797;5637;4846;"hardcore";"melodic hardcore";"punk rock";"skate punk";"brazilian"
"13578";9355;"Seni oilai";7700;0;4113;"trip-hop";"downtempo";"chillout";"electronic";"electronica"
"13579";12187;"Sakkijarven polkka";0;0;0;"soundtrack";"japanese";"composer";"anime";"video game music"
"13580";16023;"Dön bak dünyaya";12421;0;0;NA;NA;NA;NA;NA
"13581";7105;"Hey Okay!";4143;4151;178;"alternative rock";"rock";"female vocalists";"pop";"pop rock"
"13582";2881;"Just A Fair Weather Friend by Henry King - Fallout 76 Soundtrack Appalachia Radio With Lyrics";0;0;2879;"blues";"blues rock";"harmonica blues";"all";NA
"13583";18083;"Pushback 5 II";0;0;16438;"pop";"progressive metal";"power metal";"danish";"female vocalists"
"13584";14037;"Revelation Song";14042;11223;0;"praise & worship";"christian";"worship";"contemporary christian";"contemporary praise and worship"
"13585";562;"Baba O'Riley";7266;13609;0;"classic rock";"rock";"60s";"british";"hard rock"
"13586";751;"Silver";3537;0;743;"post-rock";"drone";"shoegaze";"sludge";"experimental"
"13587";13931;"Are You Talking To Me??? - Full Vocal Single Edit";0;8226;0;"funk";"breakbeat";"electronic";"funky";"lounge"
"13588";3743;"Sorri, Sou Rei (feat. Claudia Leitte)";0;6470;3384;"reggae";"brazilian";"reggae brasileiro";"brasil";"natiruts"
"13589";7173;"Chickens";0;0;0;"field recording";"bird sounds";"cats";"scare the kids";NA
"13590";8982;"Give It to Me (feat. Justin Timberlake & Nelly Furtado) [Radio Edit]";0;0;0;NA;NA;NA;NA;NA
"13591";3578;"Stuck in My Heart";0;14707;0;"pop";"danish";"boybands";"male vocalists";NA
"13592";18468;"Dreams of Winterland";12283;5579;0;"melodic black metal";"black metal";"melodic death metal";"finnish";"metal"
"13593";14828;"Chapter 34 - The Department of Mysteries";0;0;0;"audiobook";"harry potter";"british";"audio book";"audio books"
"13594";3442;"Do They Owe Us a Living?";0;14116;14111;"anarcho-punk";"punk";"punk rock";"political";"peace punk"
"13595";15013;"Thank You Lord (For Your Blessings On Me)";0;0;0;"gospel";"soul";"southern gospel";"soul jazz";"worship"
"13596";15303;"Cross The Line";0;13734;0;"hard rock";"aor";"melodic rock";"heavy metal";"melodic hard rock"
"13597";17735;"Facelove";0;0;0;"indie";"lo-fi";"canadian";"indie rock";"indie pop"
"13598";8798;"Kuuma Kesä";0;0;0;"finnish";"rock";"suomirock";"pop";"male vocalists"
"13599";17110;"Meetha Meetha Hai Mere Muhammad Ka Naam";0;0;0;"sufi";"world";"ghazal";"pakistani";"pakistan"
"13600";12778;"In Joy and Sorrow (HIM cover)";0;0;0;"acoustic";"melodic";"easy listening";"acoustic session";NA
"13601";1575;"Оля";13361;0;9757;"pop";"ukrainian";"fabrika zirok";"ukraine";"male vocalists"
"13602";13815;"Soul Finger";0;0;0;"funk";"soul";"rhythm and blues";"60s";"stax"
"13603";9007;"Gang";0;0;6055;"electronic";"french";"synthpop";"synth pop";"electro"
"13604";2561;"Too Late for Goodbyes";1414;3065;733;"pop";"singer-songwriter";"rock";"british";"80s"
"13605";3958;"Gotta Go";0;0;0;"pop";"swedish";"female vocalists";"denmark";"dance"
"13606";5811;"The Spawning";0;0;0;"thrash metal";"crossover";"crossover thrash";"horror metal";NA
"13607";400;"I Am the Best";0;0;0;"k-pop";"korean";"dance";"2ne1";"pop"
"13608";3915;"Lautturi";0;0;0;"finnish";"pop";"female vocalists";"rock";"poprock"
"13609";8907;"Down";2385;10525;0;"nu metal";"industrial metal";"metal";"alternative metal";"nu-metal"
"13610";14761;"Solitary Daze";0;0;14744;"minimal";"techno";"minimal techno";"electronic";"house"
"13611";10804;"Você Não Soube Me Amar";2036;0;0;"oi";"punk";"street punk";"punk rock";"80s"
"13612";15250;"Coming Back";0;0;0;"psytrance";"trance";"electronic";"goa";"progressive metal"
"13613";10823;"Move In";0;0;0;"electronic";"psytrance";"psychill";"chillout";"psybient"
"13614";15171;"Swing Tree";5547;0;0;"electronic";"electropop";"poptron";"experimental";"dance"
"13615";14040;"Endless Summer";0;0;0;"dance";"trance";"vocal trance";"pop";"female vocalists"
"13616";18003;"널 듣고만 있어";0;9736;0;"korean";"male vocalists";"hip-hop";"k-pop";"k-hip hop"
"13617";9508;"Helena";0;0;0;"synthpop";"electronic";"latvian";"chinese";"polish"
"13618";17106;"Güneşi Tutamadım";0;0;0;"love songs";"palestine";"jihad";"nasheed";"jihad song"
"13619";12980;"Don't Dance";5966;0;0;"indie";"acoustic";"experimental";"god";"anthony green"
"13620";8644;"Piazza, New York Catcher";0;0;0;NA;NA;NA;NA;NA
"13621";7069;"Digging Your Scene";0;0;7347;"80s";"new wave";"pop";"british";"sophisti-pop"
"13622";18630;"I Was God Once";3189;0;0;"gothic rock";"deathrock";"russian";"gothic";"goth"
"13623";4262;"MakeDamnSure";3616;1197;537;"emo";"alternative";"rock";"punk";"alternative rock"
"13624";1498;"Muchacha Triste";0;0;0;"tropical";"latin";"techno";"all";"sabrosura"
"13625";4857;"Monistic";12020;0;0;"deep house";"dub techno";"minimal";"ambient";"minimal techno"
"13626";14017;"Northwest Indiana";0;0;0;NA;NA;NA;NA;NA
"13627";15071;"Burly Brawl";14193;5073;5074;"soundtrack";"electronic";"electronica";"movie soundtrack";"the matrix"
"13628";11092;"Conqueror";0;11097;11094;"rhythmic noise";"industrial";"powernoise";"noise";"power noise"
"13629";4499;"Shedim Seance";0;0;0;"grindcore";"mathcore";"technical grindcore";"techgrind";"technical death metal"
"13630";2508;"spin you round";0;9987;0;"dance";"trance";"techno";"house";"hands up"
"13631";11168;"Freed From Desire - prod. Molella, Phil Jay";3980;3976;3964;"dance";"pop";"eurodance";"90s";"female vocalists"
"13632";16325;"Pièces de Clavecin, Livre II, 6e ordre: V. Les Baricades Mistérieuses";13953;0;13595;"baroque";"classical";"french";"harpsichord";"french baroque"
"13633";3123;"I Like It Loud";5460;0;0;"pop";"female vocalists";"american";"sexy";"eletro pop"
"13634";2415;"Carry the Zero";222;1957;0;"indie rock";"indie";"alternative";"rock";"indie pop"
"13635";491;"Remember the Name (feat. Styles of Beyond)";0;0;1860;"hip-hop";"rap";"alternative";"hip hop";"rock"
"13636";14289;"Oh Boy";0;0;0;"electroclash";"electropop";"electronic";"swedish";"female vocalists"
"13637";7056;"The Thrill Is Gone";8123;8114;2894;"blues";"blues rock";"guitar";"jazz";"classic rock"
"13638";13939;"Um Lugar Do Caralho";0;0;0;"psychedelic";"brazilian";"rock gaucho";"rock";"psychedelic rock"
"13639";15615;"Still Alive(TF2)";0;0;0;"electronic";"remix";"teleporter down";"tf2";"team fortress 2"
"13640";4608;"Himmelsrand";824;0;0;"folk metal";"viking metal";"pagan metal";"german";"metal"
"13641";18230;"chances";18235;18232;0;"trip-hop";"downtempo";"chillout";"electronic";"female vocalists"
"13642";1878;"Whip It";0;3281;7342;"new wave";"post-punk";"80s";"alternative";"rock"
"13643";10805;"Mea Culpa";10803;0;5634;"rock";"hardcore";"nocao de nada";NA;NA
"13644";4754;"Silverstone (Extended Mix)";0;0;0;"alternative rock";"alternative metal";"rock";"modern rock";"post grunge"
"13645";7477;"ambient like";0;0;0;NA;NA;NA;NA;NA
"13646";9376;"Con Todos Menos Conmigo";0;11219;0;"timbiriche";"mexico";"mexican pop";"80s";"paulina rubio"
"13647";7130;"Les Champs-Elysées";3312;0;15663;"french";"chanson";"pop";"chanson francaise";"joe dassin"
"13648";14736;"Let's Go to the Mall";5763;0;14788;"electronic";"pop";"myspace";"emotronic";"scene"
"13649";7418;"Graffiti";0;1669;0;"indie";"rock";"argentina";"alternative";"rock argentino"
"13650";8832;"Down the Line";2534;0;10108;"lo-fi";"indie";"surf rock";"garage rock";"indie rock"
"13651";4501;"Профессионал";10030;8320;0;"melodic death metal";"modern metal";"russian";"modern death metal";"death metal"
"13652";2396;"Maldita Primavera";0;2391;0;"yuri";"pop";"spanish";"mexico";"80s"
"13653";10664;"Sociopath Dark Piano";0;0;0;"psychobilly";"ukg";"death surf";NA;NA
"13654";3913;"Sade";0;0;0;"finnish";"pop";"female vocalists";"suomipop";"90s"
"13655";16026;"In Dim Days";0;0;0;"progressive rock";"art rock";"female vocalists";"norway";"norwegian"
"13656";12654;"Ai se eu te pego";7085;15224;4471;"sertanejo";"brazilian";"pop";"male vocalists";"balada sertajera"
"13657";9708;"Both Sides Now";9699;12623;0;"folk";"female vocalists";"singer-songwriter";"folk-rock";"judy collins"
"13658";12505;"Anger is an Acid";12338;1203;0;"industrial";"idm";"experimental";"electronic";"ambient"
"13659";9364;"Aqua Vitae";0;0;0;"instrumental";"trailer music";"orchestral";"soundtrack";"choral"
"13660";2521;"Dancing on My Own";0;3502;0;"pop";"electronic";"swedish";"female vocalists";"dance"
"13661";13098;"Futurissima show";0;0;0;"toy";"indie pop";"icelanders";"garland";"isernia"
"13662";17429;"Fuck Compton";0;0;2911;"hip-hop";"hip hop";"rap";"hardcore rap";"east coast rap"
"13663";5340;"Ixtlan Winds";0;0;0;"psytrance";"darkpsy";"psychedelic trance";"psychedelic";"psychill"
"13664";7413;"Green And Grey";0;7416;0;"folk";"pagan";"celtic";"druid";"singer-songwriter"
"13665";16655;"Far & Wide";0;0;0;"acoustic";"indie";"australia";"australian";NA
"13666";9882;"Galaxies";0;0;4447;"folk";"singer-songwriter";"female vocalists";"indie";"acoustic"
"13667";15218;"Parallel Worlds";17791;0;4559;"pop punk";"british";"alternative rock";"pop rock";"rock"
"13668";15768;"Kapitel 05: Aladdin";9402;0;11590;"disney";"soundtrack";"jungle";"psytrance";"drum and bass"
"13669";12592;"Ella Se Contradice (feat. Plan B)";0;12588;0;"reggaeton";"hip hop";"bachata";"baby rasta";"puerto rico"
"13670";3004;"In a Sentimental Mood";11655;11675;11667;"jazz";"saxophone";"bebop";"hard bop";"instrumental"
"13671";14224;"Quite Buttery";0;0;2918;"hip-hop";"underground hip-hop";"hip hop";"instrumental hip-hop";"rap"
"13672";17111;"Demedim Mi";0;0;0;"world";"sufi";"nasheed";"ilahi";"ottoman"
"13673";15079;"Star Guitar";0;11875;0;"electronic";"house";"japanese";"electro";"electronica"
"13674";1614;"Sunshine";6343;0;5936;"hip-hop";"underground hip-hop";"rap";"hip hop";"underground hip hop"
"13675";2946;"Make It Real";0;0;0;"alternative metal";"metalcore";"progressive";"melodic metalcore";"metal"
"13676";38;"Thirteen Chants to Lilith";6872;6873;17;"dark electro";"industrial";"aggrotech";"ebm";"harsh ebm"
"13677";17086;"No One Like You";0;0;0;NA;NA;NA;NA;NA
"13678";7214;"New-York avec toi - Remasterisé en 2015";7215;0;0;"rock";"french";"rock francais";"80s";"french rock"
"13679";13889;"Transcendence";0;0;0;"gothic rock";"goth rock";"british";"goth";"radio caprice - darkwave"
"13680";12579;"Majesty";0;6202;0;"rock";"alternative rock";"norwegian";"alternative";"indie rock"
"13681";6026;"Need Her";0;0;0;"rock";"acoustic";"alternative";"alternative rock";"indie rock"
"13682";951;"Livin' on a Prayer";6292;6291;1810;"rock";"hard rock";"classic rock";"80s";"bon jovi"
"13683";6482;"Xote da Saudade";0;0;0;NA;NA;NA;NA;NA
"13684";10700;"Маё сонца";0;0;0;"belarusian";"rock";"pop-rock";"belarusian rock";"belarus"
"13685";18106;"un rinconsito en el cielo";0;0;0;"regional mexican";NA;NA;NA;NA
"13686";7497;"Mr. Frosty";7473;2146;603;"idm";"electronic";"experimental";"electronica";"braindance"
"13687";6220;"The Wrote & The Writ";1971;6206;5233;"folk";"singer-songwriter";"british";"indie folk";"acoustic"
"13688";2070;"Sally";3478;5088;14395;"italian";"rock";"italian rock";"pop";"vasco rossi-1990-fronte del palco- live"
"13689";5260;"Stand and Deliver";0;98;7880;"new wave";"post-punk";"80s";"new romantic";"punk"
"13690";6494;"Izbijanje Boga Iz Glave";0;0;0;"bosnian";"thrash metal";"thrash till death";"thrash";"12"
"13691";3282;"You're Not the Only One I Know";0;3890;11899;"dream pop";"indie";"female vocalists";"alternative";"90s"
"13692";7910;"Didn't Know Yet What I'd Know When I Was Bleedin'";0;6730;0;"singer-songwriter";"blues";"rock";"alternative rock";"blues rock"
"13693";15306;"198X (Heaven Hill)";0;0;10472;"progressive rock";"symphonic prog";"swedish";"rock";NA
"13694";9367;"Simple Harp Variation No. 1";0;12288;0;"soundtrack";"instrumental";"neoclassical";"contemporary classical";"composer"
"13695";13845;"Bom Bom Bom";0;1492;1502;"indie rock";"rock";"alternative";"indie";"alternative rock"
"13696";16788;"The Sixth Golden Ticket";0;0;13611;"screamo";"emo";"real screamo";"emo violence";"post-hardcore"
"13697";12695;"Scrolls of the Megilloth";0;10300;0;"death metal";"thrash metal";"christian death metal";"christian";"metal"
"13698";691;"Fireflies";11572;1680;0;"electronic";"indie";"powerpop";"pop";"electronica"
"13699";6088;"Everybody Wants To Be A DJ";0;6093;0;NA;NA;NA;NA;NA
"13700";7174;"Loveholic";2099;0;0;"korean";"k-pop";"k-rock";"female vocalists";"rock"
"13701";584;"Footsteps in the Dark, Pts. 1 & 2";0;1843;0;"soul";"funk";"motown";"rhythm and blues";"rnb"
"13702";4813;"Bad Habits";0;0;0;"pop";"british";"acoustic";"country";"uk"
"13703";17333;"Mwashah";0;0;0;"oud";"nubian";"arabic";"world";"african"
"13704";18213;"Fired Up";0;0;0;"hip-hop";"rap";"gangsta rap";"detroit";"hip hop"
"13705";17276;"Dream Shield";0;0;0;"native american";"electronic";"new age";"ethnic";"indigenous"
"13706";6062;"Freedom";0;0;0;"neurofunk";"electronic";"trance";"math rock";"czech"
"13707";3707;"Loud Pipes";0;6303;15618;"electronic";"instrumental";"poptron";"indie";"alternative"
"13708";12500;"Three Day Weekend";13251;0;0;"emo";"pop punk";"post-hardcore";"indie";"math rock"
"13709";15437;"Anatomia da Fraqueza";0;4839;4846;"rock rool brasil";NA;NA;NA;NA
